names,scores,logfoldchanges,pvals,pvals_adj
PSG2,-0.011240622,-1.2672862,0.991031470058711,1.0
RP11-178L8.3,-0.011240622,-0.80470437,0.991031470058711,1.0
FBXL13,-0.011240622,-0.8631563,0.991031470058711,1.0
UBE2QL1,-0.011240622,-1.0104492,0.991031470058711,1.0
RP11-305L7.3,-0.011240622,-0.72772163,0.991031470058711,1.0
LINC01291,-0.011240622,-1.0644232,0.991031470058711,1.0
HIST1H2AD,-0.011240622,-1.021116,0.991031470058711,1.0
AC068499.10,-0.011240622,-0.78464264,0.991031470058711,1.0
WDR5B,-0.011332633,0.3189671,0.9909580609380998,1.0
CPSF1,-0.011531989,0.26654947,0.990799008106864,1.0
PIWIL4,-0.01168534,0.50468785,0.9906766600236339,1.0
SLC19A1,-0.011792685,0.3569309,0.9905910164956506,1.0
SNX25,-0.01183869,-0.2885889,0.990554312159646,1.0
CCNJ,-0.011854026,0.2749983,0.9905420773854162,1.0
CCT6B,-0.011930701,0.31582195,0.9904809035476863,1.0
AC092301.3,-0.011961372,0.3684571,0.9904564340282433,1.0
RP11-245J9.4,-0.012206733,0.16214551,0.9902606781977986,1.0
METTL21B,-0.012390754,0.15722275,0.99011386170908,1.0
ARNTL2,-0.0124214245,0.11065187,0.9900893923267059,1.0
RP11-385D13.3,-0.012482764,0.16114838,0.9900404535899467,1.0
RGMB,-0.012482764,0.10247679,0.9900404535899467,1.0
ZIK1,-0.012574775,0.06017394,0.9899670455551262,1.0
NAGS,-0.012636116,0.08255173,0.9899181069123929,1.0
DOK1,-0.01268212,0.24391085,0.9898814029552261,1.0
SLC5A3,-0.0126974555,0.09895898,0.9898691683075921,1.0
KREMEN2,-0.012758796,0.0072946963,0.989820229740908,1.0
RAD51C,-0.012820137,0.049278073,0.9897712912125246,1.0
PPIL2,-0.012912147,0.075380586,0.989697883492166,1.0
RP11-798M19.6,-0.012958152,0.1781077,0.9896611796646526,1.0
ERICH6-AS1,-0.013034828,-0.14348964,0.9896000066674591,1.0
RP11-410L14.2,-0.013050163,0.15213944,0.9895877720753455,1.0
TCEB3-AS1,-0.013494881,0.29393336,0.9892329699808105,1.0
FAM188A,-0.013556221,-0.09325357,0.9891840319263961,1.0
PIM1,-0.013617561,0.10542278,0.9891350939126761,1.0
CNTRL,-0.0136482315,0.16581328,0.9891106249211338,1.0
CCNB1,-0.013801582,-0.35099584,0.9889882801175213,1.0
KIAA1919,-0.013816917,0.12643313,0.9889760456513543,1.0
HEATR5A,-0.014000938,0.34227735,0.9888292322603713,1.0
CTA-212A2.4,-0.014230965,0.45675445,0.9886457160541527,1.0
DKFZP434I0714,-0.014353646,0.4062746,0.9885478409891874,1.0
ATP6AP1L,-0.014506997,0.26977268,0.9884254974005199,1.0
PRICKLE4,-0.014506997,0.3938982,0.9884254974005199,1.0
RPS6KL1,-0.014537667,0.44343406,0.9884010287153551,1.0
POU6F1,-0.014537667,0.34827098,0.9884010287153551,1.0
PANX1,-0.014583672,-0.018015202,0.9883643257080711,1.0
SDC4,-0.014583672,-0.003040434,0.9883643257080711,1.0
ERI1,-0.014675682,0.10783129,0.9882909197674559,1.0
ZNF286A,-0.014691018,0.17232879,0.98827868545364,1.0
DGUOK-AS1,-0.014905709,0.05708033,0.9881074053509324,1.0
ITIH5,-0.01502839,0.2498137,0.9880095312521152,1.0
TARSL2,-0.0151204,-0.09294766,0.9879361257963418,1.0
TRIM16,-0.01515107,0.025162952,0.9879116573337476,1.0
NRL,-0.015181741,-0.07582511,0.9878871888825236,1.0
RP11-817O13.8,-0.015243081,-0.008976368,0.9878382520142781,1.0
RP11-91G21.1,-0.015335091,-0.2101886,0.9877648467977611,1.0
HAGHL,-0.015335091,-0.027006302,0.9877648467977611,1.0
CELSR1,-0.015595788,-0.11070681,0.9875568659154892,1.0
WEE1,-0.015626458,0.004186822,0.9875323976317183,1.0
ACCS,-0.015825814,0.09464824,0.9873733540740766,1.0
SLMAP,-0.01596383,0.20537308,0.9872632472892703,1.0
LHFPL2,-0.016086511,0.07868879,0.9871653747952585,1.0
RP11-326C3.11,-0.016101846,-0.36311987,0.9871531407470577,1.0
SCX,-0.016163187,-0.37045875,0.9871042045844923,1.0
RP11-134G8.7,-0.016193857,-0.59394044,0.9870797365213924,1.0
AC005076.5,-0.016193857,0.11844084,0.9870797365213924,1.0
TAF4,-0.016377877,0.1592081,0.986932928398801,1.0
IL11RA,-0.016515894,-0.19721669,0.9868228225969504,1.0
ZNF577,-0.016684579,0.019103376,0.9866882491801823,1.0
ZAP70,-0.016822595,-0.14593562,0.9865781439389144,1.0
ZNF613,-0.016899271,0.52402854,0.9865169744707599,1.0
PMPCA,-0.016899271,0.11113736,0.9865169744707599,1.0
OSER1-AS1,-0.016991282,0.05933327,0.9864435712136306,1.0
NDUFB2-AS1,-0.016991282,0.50243145,0.9864435712136306,1.0
ZNF483,-0.017052623,0.50212085,0.9863946357725931,1.0
KDM8,-0.017083293,0.60791105,0.9863701680712581,1.0
FRS3,-0.017113961,0.42471546,0.9863457003827428,1.0
ZNRF3-AS1,-0.017236643,0.25186414,0.9862478297573398,1.0
C1QTNF6,-0.017267313,0.17723468,0.9862233621332687,1.0
PLGLB1,-0.017359324,0.14312993,0.9861499593388944,1.0
MAMSTR,-0.017359324,0.13834704,0.9861499593388944,1.0
RP11-182J1.3,-0.017389994,0.02163995,0.9861254917667927,1.0
TTC8,-0.017389994,0.18657014,0.9861254917667927,1.0
CDT1,-0.017420664,0.078552015,0.9861010242077407,1.0
VIPR1-AS1,-0.017482005,-0.104548134,0.9860520891288788,1.0
ZNF713,-0.017543344,-0.0928948,0.9860031541024924,1.0
AASS,-0.017574014,-0.055409703,0.9859786866090351,1.0
ZNF777,-0.017604684,-0.112449326,0.9859542191287657,1.0
PVR,-0.017604684,0.17487426,0.9859542191287657,1.0
SH3GLB2,-0.017666025,0.14901783,0.9859052842078827,1.0
PYROXD2,-0.01771203,0.25555465,0.98586858305201,1.0
C20orf195,-0.017727366,-0.15326566,0.9858563493400276,1.0
RP4-575N6.4,-0.017758036,-0.104077235,0.9858318819260431,1.0
LINC00449,-0.017819377,-0.2300185,0.9857829471380748,1.0
SPATA5,-0.017942058,0.20986228,0.9856850777227865,1.0
ATG9B,-0.018003397,-0.3101468,0.9856361430958344,1.0
UNG,-0.018126078,-0.1324493,0.985538274004235,1.0
CTA-398F10.2,-0.018156748,-0.48934042,0.9855138067652828,1.0
PTGES,-0.018156748,-0.49643886,0.9855138067652828,1.0
ADAMTS6,-0.018156748,0.0003965989,0.9855138067652828,1.0
HS3ST3B1,-0.018233424,0.12931903,0.9854526387275624,1.0
CDPF1,-0.01855546,0.3033885,0.9851957339071621,1.0
CTA-204B4.2,-0.018570796,0.13239738,0.9851835003823666,1.0
EXD2,-0.018785488,-0.0045043025,0.9850122314023485,1.0
GSKIP,-0.018908167,0.046562552,0.9849143637233889,1.0
C21orf91,-0.018954173,0.19106491,0.9848776634022286,1.0
ZDHHC17,-0.01921487,0.07671378,0.9846696955224243,1.0
ZNF529,-0.019414226,0.09916268,0.9845106619635678,1.0
RPUSD2,-0.019536907,0.20718172,0.9844127954636509,1.0
DCLRE1A,-0.019567577,0.42919758,0.9843883288752652,1.0
LINC00174,-0.019567577,0.4777092,0.9843883288752652,1.0
EZH1,-0.019674923,0.18526493,0.9843026959316977,1.0
SLC35E4,-0.019690257,0.30473933,0.9842904626687862,1.0
RP11-930O11.3,-0.019690257,0.26671818,0.9842904626687862,1.0
SLC35G2,-0.019720927,0.17914897,0.9842659961540474,1.0
MUC20,-0.019720927,0.3954977,0.9842659961540474,1.0
LSINCT5,-0.019751597,0.33545768,0.9842415296541072,1.0
RP5-862P8.2,-0.019782268,0.34545797,0.9842170631689884,1.0
RP11-101E13.5,-0.019782268,0.21496499,0.9842170631689884,1.0
ZNF418,-0.019782268,0.29543886,0.9842170631689884,1.0
SLC28A2,-0.019812938,0.1548331,0.9841925966987141,1.0
HOXA9,-0.019812938,0.31803995,0.9841925966987141,1.0
RP11-247C2.2,-0.019843608,0.10326611,0.9841681302433071,1.0
OAZ3,-0.019874278,0.03252803,0.9841436638027906,1.0
ZNF436-AS1,-0.019874278,0.07470618,0.9841436638027906,1.0
MIOX,-0.019874278,0.13061595,0.9841436638027906,1.0
RP11-596D21.1,-0.019904949,0.2204692,0.9841191973771876,1.0
KIAA1211L,-0.019904949,-0.034229662,0.9841191973771876,1.0
CRYGS,-0.019904949,0.092437774,0.9841191973771876,1.0
AL049794.1,-0.01993562,-0.08943929,0.984094730966521,1.0
ADAMTS10,-0.01993562,-0.16536643,0.984094730966521,1.0
CHL1,-0.01996629,-0.10801855,0.9840702645708139,1.0
RASL11A,-0.01996629,-0.05524354,0.9840702645708139,1.0
C5orf34,-0.01999696,-0.22521566,0.9840457981900894,1.0
MED12L,-0.01999696,-0.10164119,0.9840457981900894,1.0
RP5-1184F4.7,-0.01999696,-0.14652158,0.9840457981900894,1.0
MYOM1,-0.01999696,-0.1062272,0.9840457981900894,1.0
TDRD9,-0.02002763,-0.08617826,0.9840213318243702,1.0
LINC01209,-0.02002763,-0.17248544,0.9840213318243702,1.0
POU5F1,-0.0200583,-0.27434704,0.9839968654736796,1.0
FAM114A1,-0.020073636,0.3068601,0.9839846323039771,1.0
ZNF630,-0.02008897,-0.3722251,0.9839723991380405,1.0
CTD-2516F10.2,-0.02008897,-0.37864575,0.9839723991380405,1.0
SCAMP5,-0.020119641,-0.4474785,0.9839479328174758,1.0
CARS2,-0.02015031,0.22308226,0.9839234665120087,1.0
ASIP,-0.02015031,-0.42251304,0.9839234665120087,1.0
ZNF726,-0.02018098,-0.4550741,0.983899000221662,1.0
RP11-435I10.4,-0.02018098,-0.44485956,0.983899000221662,1.0
PGBD1,-0.02021165,-0.44093862,0.9838745339464589,1.0
CTD-3110H11.1,-0.02021165,-0.487115,0.9838745339464589,1.0
NAIF1,-0.02024232,0.25084263,0.9838500676864222,1.0
RP11-452C13.1,-0.020334331,0.2133029,0.9837766689975416,1.0
ADAMTS2,-0.020395672,-0.6546989,0.9837277366145422,1.0
CCDC78,-0.020395672,-0.68036425,0.9837277366145422,1.0
SELO,-0.020395672,0.06634413,0.9837277366145422,1.0
RNF126,-0.020441677,0.10619135,0.983691037367457,1.0
CEP126,-0.020641033,0.14868785,0.9835320076965667,1.0
AC005253.2,-0.020641033,0.20834303,0.9835320076965667,1.0
NUP153,-0.02087106,0.21389292,0.9833485127360158,1.0
ALMS1,-0.020917065,0.025108268,0.9833118138493075,1.0
ZNF555,-0.020947736,0.078840226,0.9832873479444502,1.0
FMO5,-0.021346448,0.45568976,0.9829692926200722,1.0
CNNM3,-0.021530468,-0.044173304,0.9828224987649227,1.0
ZNF354B,-0.021561138,0.016250882,0.9827980331788084,1.0
CTC-524C5.2,-0.02171449,0.24828152,0.9826757054913781,1.0
RP11-222K16.2,-0.02195985,-0.18486822,0.9824799820399586,1.0
RP13-516M14.1,-0.022113202,-0.1870293,0.9823576554176001,1.0
CPT1C,-0.022205213,0.4646036,0.982284259643114,1.0
ITGB8,-0.022205213,0.3317467,0.982284259643114,1.0
CTD-2506P8.6,-0.022205213,0.41813025,0.982284259643114,1.0
PIWIL2,-0.022205213,0.22878422,0.982284259643114,1.0
C16orf46,-0.022205213,0.74662066,0.982284259643114,1.0
SMIM5,-0.022205213,0.31347066,0.982284259643114,1.0
LRRN2,-0.022235883,0.27661702,0.9822597944182447,1.0
RP11-296K13.4,-0.022235883,0.3611859,0.9822597944182447,1.0
ANKRD62,-0.022235883,0.3937518,0.9822597944182447,1.0
RP11-165J3.6,-0.022235883,0.20696978,0.9822597944182447,1.0
IFT140,-0.022235883,0.5149748,0.9822597944182447,1.0
RP11-471B22.3,-0.022266554,0.24248359,0.9822353292100603,1.0
CTB-55O6.10,-0.022266554,-0.0074453764,0.9822353292100603,1.0
LMTK3,-0.022266554,0.4634575,0.9822353292100603,1.0
RP11-757G1.6,-0.022266554,0.09478483,0.9822353292100603,1.0
RP11-420L9.5,-0.022266554,0.109205686,0.9822353292100603,1.0
ASTN2,-0.022297222,-0.14918585,0.9822108640185836,1.0
SPATA21,-0.022297222,-0.054231342,0.9822108640185836,1.0
MIR181A2HG,-0.022297222,-0.10753571,0.9822108640185836,1.0
ROPN1L,-0.022297222,0.727578,0.9822108640185836,1.0
NPIPB3,-0.022297222,-0.0012618315,0.9822108640185836,1.0
TMPRSS13,-0.022327892,0.016706377,0.9821863988438377,1.0
AC123023.1,-0.022327892,-0.2939965,0.9821863988438377,1.0
PARD6G-AS1,-0.022327892,0.01611801,0.9821863988438377,1.0
AC002116.7,-0.022327892,0.0067677796,0.9821863988438377,1.0
LINC01526,-0.022327892,-0.20894505,0.9821863988438377,1.0
ANO7,-0.022327892,-0.08814883,0.9821863988438377,1.0
SLC20A2,-0.022327892,0.10076773,0.9821863988438377,1.0
TLE2,-0.022327892,-0.3199991,0.9821863988438377,1.0
BMS1P14,-0.022327892,-0.29592535,0.9821863988438377,1.0
ERVW-1,-0.022327892,-0.06194896,0.9821863988438377,1.0
MKI67,-0.022327892,0.039809614,0.9821863988438377,1.0
RP11-2H8.2,-0.022327892,-0.21617366,0.9821863988438377,1.0
RBM11,-0.022327892,-0.18406439,0.9821863988438377,1.0
AKAP8,-0.022358563,0.07201345,0.9821619336858455,1.0
AGRP,-0.022358563,-0.1916562,0.9821619336858455,1.0
RP11-396F22.1,-0.022358563,-0.16506651,0.9821619336858455,1.0
CPA5,-0.022358563,-0.10321447,0.9821619336858455,1.0
IGF2BP1,-0.022358563,-0.18268102,0.9821619336858455,1.0
SLC6A11,-0.022389233,-0.25693765,0.9821374685446301,1.0
PLK4,-0.022389233,-0.26818267,0.9821374685446301,1.0
RLN1,-0.022389233,-0.4386245,0.9821374685446301,1.0
RP1-261D10.2,-0.022389233,-0.27667698,0.9821374685446301,1.0
AP006285.2,-0.022419903,-0.21243744,0.9821130034202145,1.0
AP001058.3,-0.022419903,-0.40995398,0.9821130034202145,1.0
RP11-763B22.4,-0.022419903,-0.1671011,0.9821130034202145,1.0
GUF1,-0.022435239,0.052874133,0.9821007708643137,1.0
TIAF1,-0.022435239,-0.45337418,0.9821007708643137,1.0
HSF4,-0.022450574,-0.5934983,0.9820885383126216,1.0
NXN,-0.022450574,-0.6153066,0.9820885383126216,1.0
KIAA1614-AS1,-0.022450574,-0.39247915,0.9820885383126216,1.0
RP11-13J8.1,-0.022450574,-0.5697836,0.9820885383126216,1.0
C18orf65,-0.022450574,-0.46501276,0.9820885383126216,1.0
IGKV3D-20,-0.022481244,-0.5238329,0.9820640732218744,1.0
C9orf41-AS1,-0.022481244,-0.9796557,0.9820640732218744,1.0
ACAD11,-0.022481244,-0.6330867,0.9820640732218744,1.0
VPS13A,-0.02249658,0.12426848,0.9820518406828253,1.0
SAMD12,-0.022511914,-0.701059,0.9820396081479961,1.0
RP11-458F8.4,-0.022511914,-0.8683723,0.9820396081479961,1.0
IGLV2-11,-0.022542585,-1.0177771,0.9820151430910095,1.0
CTD-2047H16.4,-0.022542585,-0.63372797,0.9820151430910095,1.0
RP11-521B24.3,-0.02255792,0.36447284,0.9820029105688578,1.0
SCAI,-0.022711271,0.0077497307,0.9818805855805516,1.0
CEP97,-0.022864621,-0.013817777,0.9817582610182773,1.0
KB-1460A1.5,-0.023002638,-0.3183842,0.9816481692788641,1.0
PVRL1,-0.023079313,0.2236372,0.9815870073523014,1.0
FBXL17,-0.023109984,0.25602356,0.9815625426119614,1.0
ZNF839,-0.023140654,0.11800832,0.9815380778889617,1.0
TBC1D32,-0.023478026,0.13094388,0.981268967087003,1.0
MFSD14C,-0.023570037,0.030801203,0.9811955736005776,1.0
MTG2,-0.02364671,-0.0064076534,0.9811344124834498,1.0
LSM14B,-0.02367738,0.3801571,0.9811099480676285,1.0
CHDH,-0.023692716,0.044356108,0.9810977158663785,1.0
ZNF816,-0.023723386,-0.042838708,0.9810732514772146,1.0
HTT,-0.023738721,0.15191604,0.9810610192893062,1.0
COA7,-0.023800062,0.17806911,0.9810120905822312,1.0
PSPN,-0.023815397,-0.004868257,0.9809998584166163,1.0
TRIM36,-0.023968749,-0.056422222,0.9808775370066452,1.0
MAD2L1,-0.024014754,0.13580716,0.9808408406711964,1.0
RP11-1149M10.2,-0.024060758,-0.024365954,0.9808041443762899,1.0
GALNS,-0.024137434,0.21293075,0.980742983975084,1.0
DLGAP1-AS2,-0.02452081,-0.22801185,0.9804371836741279,1.0
BBS10,-0.024704833,-0.2188807,0.9802904005480076,1.0
NHLRC1,-0.024720168,-0.5041918,0.9802781686508839,1.0
RP11-727A23.10,-0.024720168,-0.03418445,0.9802781686508839,1.0
ATRNL1,-0.024720168,-0.056900624,0.9802781686508839,1.0
RP1-122P22.2,-0.024720168,-0.27723756,0.9802781686508839,1.0
CTD-2001C12.1,-0.024720168,-0.112930074,0.9802781686508839,1.0
RECQL4,-0.024720168,-0.531841,0.9802781686508839,1.0
KIAA1324L,-0.024720168,0.0874103,0.9802781686508839,1.0
RP11-1250I15.3,-0.024720168,-0.5646618,0.9802781686508839,1.0
RP11-1275H24.3,-0.024720168,-0.069011025,0.9802781686508839,1.0
HOXC6,-0.024720168,0.08379708,0.9802781686508839,1.0
RP11-546M21.6,-0.024720168,-0.08856943,0.9802781686508839,1.0
RP11-33B1.4,-0.024720168,-0.21019056,0.9802781686508839,1.0
RP3-412A9.16,-0.024720168,0.023711262,0.9802781686508839,1.0
AKR1C4,-0.024720168,-0.48308668,0.9802781686508839,1.0
RP5-1031D4.2,-0.024720168,-0.83108926,0.9802781686508839,1.0
BAIAP2L1,-0.024720168,-0.30036092,0.9802781686508839,1.0
LIME1,-0.024720168,0.1262525,0.9802781686508839,1.0
RELN,-0.024720168,-0.60370624,0.9802781686508839,1.0
GRM6,-0.024720168,-0.3381423,0.9802781686508839,1.0
PSORS1C1,-0.024720168,-0.38248608,0.9802781686508839,1.0
AMY2A,-0.024720168,0.7829231,0.9802781686508839,1.0
AP003068.9,-0.024720168,-0.29893485,0.9802781686508839,1.0
FZD6,-0.024720168,-0.1300767,0.9802781686508839,1.0
ARHGEF17,-0.024720168,-0.5446824,0.9802781686508839,1.0
XXbac-BPG32J3.19,-0.024720168,-0.035394803,0.9802781686508839,1.0
PRDM12,-0.024720168,-0.22997092,0.9802781686508839,1.0
KCNJ16,-0.024720168,-0.7513065,0.9802781686508839,1.0
CDC42BPG,-0.024720168,0.5758217,0.9802781686508839,1.0
SSTR3,-0.024720168,-0.3972311,0.9802781686508839,1.0
POU4F1,-0.024720168,-0.49736497,0.9802781686508839,1.0
GNG4,-0.024720168,-0.74177814,0.9802781686508839,1.0
NAT2,-0.024720168,-0.6503203,0.9802781686508839,1.0
RP1-45I4.3,-0.024720168,0.04815593,0.9802781686508839,1.0
GOLGA8S,-0.024720168,-0.1523272,0.9802781686508839,1.0
ERICH5,-0.024720168,0.1667687,0.9802781686508839,1.0
MFI2-AS1,-0.024720168,0.7622527,0.9802781686508839,1.0
CABP7,-0.024720168,-0.14416455,0.9802781686508839,1.0
AJUBA,-0.024720168,-0.24659783,0.9802781686508839,1.0
IMPG2,-0.024720168,-0.82837844,0.9802781686508839,1.0
DNM3OS,-0.024720168,-0.27833357,0.9802781686508839,1.0
RP11-341G23.4,-0.024720168,-0.5233062,0.9802781686508839,1.0
CDC6,-0.024720168,-0.50526893,0.9802781686508839,1.0
GPR12,-0.024720168,-0.7620578,0.9802781686508839,1.0
RP11-61K9.2,-0.024720168,-0.25224596,0.9802781686508839,1.0
AVPR2,-0.024720168,-0.5990715,0.9802781686508839,1.0
LANCL3,-0.024720168,-0.098822445,0.9802781686508839,1.0
MAMLD1,-0.024720168,-0.21215686,0.9802781686508839,1.0
CXCR1,-0.024720168,-0.032442175,0.9802781686508839,1.0
RP1-118J21.25,-0.024720168,-0.17934875,0.9802781686508839,1.0
RASEF,-0.024720168,0.23319499,0.9802781686508839,1.0
CYP51A1-AS1,-0.024720168,-0.4568146,0.9802781686508839,1.0
C20orf166-AS1,-0.024720168,-0.584127,0.9802781686508839,1.0
TPTE2,-0.024720168,-0.014898052,0.9802781686508839,1.0
AC012358.7,-0.024720168,-0.053452667,0.9802781686508839,1.0
ATP5J2-PTCD1,-0.024720168,-0.8046437,0.9802781686508839,1.0
RP11-321N4.5,-0.024720168,-0.57745343,0.9802781686508839,1.0
RP11-626G11.6,-0.024720168,-0.41914278,0.9802781686508839,1.0
NPIPB7,-0.024720168,-0.056782275,0.9802781686508839,1.0
ELF5,-0.024720168,-0.053386055,0.9802781686508839,1.0
CTD-2012K14.3,-0.024720168,-0.046432976,0.9802781686508839,1.0
DNAAF3,-0.024720168,-0.5352325,0.9802781686508839,1.0
CTB-102L5.4,-0.024720168,-0.4936874,0.9802781686508839,1.0
PTPRH,-0.024720168,-0.7389955,0.9802781686508839,1.0
CTC-332L22.1,-0.024720168,-0.6045074,0.9802781686508839,1.0
RGS11,-0.024720168,-0.4798849,0.9802781686508839,1.0
AC007040.8,-0.024720168,0.039557353,0.9802781686508839,1.0
LINC01429,-0.024720168,-0.2938431,0.9802781686508839,1.0
RP11-96L14.7,-0.024720168,-0.1046548,0.9802781686508839,1.0
KIR3DX1,-0.024720168,-0.48963177,0.9802781686508839,1.0
RP11-295P9.12,-0.024720168,0.40611812,0.9802781686508839,1.0
CYP4F8,-0.024720168,-0.41775605,0.9802781686508839,1.0
PTGES2-AS1,-0.024720168,-0.58767545,0.9802781686508839,1.0
HIST1H3A,-0.024720168,0.17884217,0.9802781686508839,1.0
RP11-219B4.7,-0.024720168,-0.29028815,0.9802781686508839,1.0
RP11-596C23.6,-0.024720168,-0.48648363,0.9802781686508839,1.0
EPHA3,-0.024720168,0.14120376,0.9802781686508839,1.0
SPTLC3,-0.024720168,-0.71400535,0.9802781686508839,1.0
RP1-101G11.3,-0.024720168,-0.29135945,0.9802781686508839,1.0
RP11-540O11.1,-0.024720168,-0.27264428,0.9802781686508839,1.0
RP11-15I11.3,-0.024720168,-0.43527833,0.9802781686508839,1.0
EXO1,-0.024720168,0.02069794,0.9802781686508839,1.0
DCUN1D3,-0.024720168,0.041816887,0.9802781686508839,1.0
AL450992.2,-0.024720168,-0.2505117,0.9802781686508839,1.0
RP1-265C24.8,-0.024720168,-0.7212377,0.9802781686508839,1.0
MEOX2,-0.024720168,-0.45640898,0.9802781686508839,1.0
RP11-166B2.1,-0.024720168,-0.6245874,0.9802781686508839,1.0
EPHA10,-0.024720168,0.032501083,0.9802781686508839,1.0
RP11-321E2.4,-0.024720168,0.39434612,0.9802781686508839,1.0
FAM85B,-0.024720168,0.25585678,0.9802781686508839,1.0
RP11-243A14.1,-0.024720168,-0.6481681,0.9802781686508839,1.0
TCTEX1D4,-0.024720168,0.13092802,0.9802781686508839,1.0
CKAP2L,-0.024720168,0.22175883,0.9802781686508839,1.0
RP11-417L19.2,-0.024720168,-0.47466853,0.9802781686508839,1.0
ACER1,-0.024720168,-0.42939642,0.9802781686508839,1.0
PLOD2,-0.024720168,-0.2574022,0.9802781686508839,1.0
RP11-41O4.1,-0.024720168,0.00023174062,0.9802781686508839,1.0
THBS4,-0.024720168,-0.01355447,0.9802781686508839,1.0
RP11-722E23.2,-0.024720168,-0.277931,0.9802781686508839,1.0
TMEM132B,-0.024720168,-0.67622125,0.9802781686508839,1.0
GATA6-AS1,-0.024720168,-0.34890884,0.9802781686508839,1.0
CTD-2027I19.3,-0.024720168,-0.887784,0.9802781686508839,1.0
RP11-554E23.4,-0.024720168,-0.8301206,0.9802781686508839,1.0
LINC01412,-0.024720168,-0.6231201,0.9802781686508839,1.0
RP11-77K12.9,-0.024720168,-0.7435609,0.9802781686508839,1.0
NLGN3,-0.024720168,-0.62685645,0.9802781686508839,1.0
RP11-881M11.4,-0.024720168,-0.42404082,0.9802781686508839,1.0
ZNF112,-0.024720168,-0.27058893,0.9802781686508839,1.0
RP11-474G23.2,-0.024720168,-0.44349325,0.9802781686508839,1.0
AP000569.9,-0.024720168,-0.69684345,0.9802781686508839,1.0
ARAP1-AS2,-0.024720168,-0.47617117,0.9802781686508839,1.0
RP11-21M24.2,-0.024720168,0.016852021,0.9802781686508839,1.0
AP3B2,-0.024720168,-0.46835813,0.9802781686508839,1.0
RP4-752I6.1,-0.024720168,0.32721084,0.9802781686508839,1.0
SLC9A5,-0.024720168,-0.6827016,0.9802781686508839,1.0
GALNTL6,-0.024720168,-0.36951634,0.9802781686508839,1.0
CNN1,-0.024720168,-0.08288742,0.9802781686508839,1.0
ZP1,-0.024720168,-0.24663115,0.9802781686508839,1.0
RP11-329J18.3,-0.024720168,-0.015133968,0.9802781686508839,1.0
CTD-3193O13.13,-0.024720168,-0.20621753,0.9802781686508839,1.0
MEIS1,-0.024720168,-0.30253834,0.9802781686508839,1.0
RP11-754B17.1,-0.024720168,-0.020599216,0.9802781686508839,1.0
PITPNM3,-0.024720168,-0.23736559,0.9802781686508839,1.0
CTD-3032J10.2,-0.024720168,-0.2552141,0.9802781686508839,1.0
RP11-332H14.1,-0.024720168,0.43716764,0.9802781686508839,1.0
AGBL5-AS1,-0.024720168,-0.33551878,0.9802781686508839,1.0
EPHX4,-0.024720168,-0.1794492,0.9802781686508839,1.0
RP11-168O16.1,-0.024720168,-0.28788283,0.9802781686508839,1.0
RP11-90P5.2,-0.024720168,-0.30031967,0.9802781686508839,1.0
TIGD4,-0.024720168,-0.85296863,0.9802781686508839,1.0
RP11-359I18.5,-0.024720168,-0.35246196,0.9802781686508839,1.0
CTD-3126B10.4,-0.024720168,-0.5289678,0.9802781686508839,1.0
RP11-745O10.4,-0.024720168,-0.118953034,0.9802781686508839,1.0
RP11-20B24.4,-0.024720168,-0.6665216,0.9802781686508839,1.0
RP11-472G21.2,-0.024750838,-0.69255775,0.98025370487055,1.0
RP11-863P13.3,-0.024750838,-0.70300937,0.98025370487055,1.0
C10orf55,-0.024750838,-0.8332872,0.98025370487055,1.0
RP11-1299A16.3,-0.024750838,-0.79635197,0.98025370487055,1.0
RP11-323J4.1,-0.024750838,-0.78011525,0.98025370487055,1.0
RP11-12J10.3,-0.024750838,-1.2459215,0.98025370487055,1.0
MLANA,-0.024750838,-0.8618261,0.98025370487055,1.0
RP11-503E24.2,-0.024750838,-0.8362994,0.98025370487055,1.0
RP5-1116H23.3,-0.024750838,-0.6101448,0.98025370487055,1.0
CALB2,-0.024750838,-0.85587966,0.98025370487055,1.0
RP11-285A1.1,-0.024750838,-0.71616286,0.98025370487055,1.0
RP11-256L6.3,-0.024750838,-0.64367074,0.98025370487055,1.0
PGA3,-0.024750838,-0.7688562,0.98025370487055,1.0
C9orf147,-0.024750838,-0.98034424,0.98025370487055,1.0
RP11-669E14.6,-0.024750838,-0.43432865,0.98025370487055,1.0
